,Username,Tweet,Kelas
751,Indonesia Hatiku,#politik #pilpres2019 #Pilkada2018 #prabowo #jokowi #hoax #fitnah #Papua #PapuaIndonesia #situsprovokasi #masyarakat #anti hoax #Natalius pic.twitter.com/VVsn46lQ8X,0
752,uradn,"Facebook suspended more than 70 accounts, says hard-line Islamist group in Indonesia
http://on.wsj.com/2DvsrPE ",0
753,Pendapat Netizen,"Jika Pilpres Hanya @jokowi & @prabowo Siapa yg kalian Pilih?
#pilpres2019 #jokowi #prabowo
@PDI_Perjuangan @Gerindra @DPP_PKB @PKSejahtera @PDemokrat @Golkar5 @DPP_PPP @NasDem @Hanura10 @pan8 @Fahrihamzah @fadlizon @ruhutsitompul @akbarfaizal68
#HanyaPoling",0
754,Abajilly Azad,"Thats reality 
Yang pakai topeng pun pakai topeng, so be smart!!
.
Have a good day, Happy sunday.:)
#Pilkada2018 
#HappySunday 
#Pilpres2019 
#HoaxMembangun",0
755,#KataNalar,"Untuk sahabat2 yg masih ragu panduan memilih dalam #Pilkada2018, parpol pengusung memang penting, tapi fokuslah pada paslon, orientasi kebijakan dan/atau keberpihakannya, aspirasi politiknya, latar belakangnya...terakhir, siapa yg kira2 akan didukungnya di #Pilpres2019. Clear?",0
756,Moh.Abudzar H.I,Ayo kita dukung Bung @Fahrihamzah untuk Mencalonkan diri sebagai Presideng RI.. @Gerindra @PKSejahtera @Official_PAN #Pilpres2019 ,0
757,Fahmi Budiawan,"Siapa pilihanmu? Tentukan dari sekarang. >> https://m.kumparan.com/hersubeno-arief/muhaimin-iskandar-cawapres-rasa-teh-botol … via @kumparan 
#cakimin #muhaiminiskandar 
#Cawapres2019 #pilpres2019 #PanglimaSantriNusantara",0
758,Diskon Indonesia,"Promo LINE x Calais every wednesday Buy 1 Get 1 Info Lengkap: http://bit.ly/2CJ3I8Y 
.
#line #calaistea #calais #infodiskon #diskon #minuman #nongkrong #lineat #jakarta #bandung #infojkt #infobdg #AyoKeBaliAja #pilpres2019 ",0
759,Vinsensius Rasta S.,"""Their next target is Presiden @jokowi in the election in #Pilpres2019. They see him as a major obstacle to their mission."" ",0
760,#KataNalar,"Menolak Lupa ! 
Siapakah petinggi negeri yang mengangkat isu-isu:
*Intoleran
*Radikal
*Makar
*Anti Pancasila 
*Anti Kebhinekaan
*Silent Majority
jelang #PilkadaDKI 2017 ?

Ingatlah...akan gunakan lagi jelang #Pilpres2019
#Ruh212 rapatkan shaf!",0
761,#KataNalar,"Isu Radikalisme di Pilpres 2019, PDIP: Rakyat Akan Berdiri Bersama Jokowi http://okz.me/CYOOH ",0
762,Jawa Pos,"Nama Joko Widodo masih menjadi yang teratas di sejumlah survei calon presiden 2019 mendatang. Termasuk yang dikeluarkan Indo Barometer. Yuk polling! Setuju atau ada nama lain di 2019 yang menjadi calon presiden??
#JPolling #Pilpres2019 #Jokowi #Indobarometer #JawaPos",0
763, �,Hahahaha #Pilpres2019,0
764,Fahmi Budiawan,"Dukungan terus mengalir untuk Cak Imin maju pada pilpres 2019, kali ini kawan-kawan Nelayan Pantura bersatu dan bertekad mendukung. Kamu? #Pilpres2019 #CakImin @kabarpolitik @ruparupanya @wartapolitik @ChartaPolitika @PolitikToday",0
765,Kampung Boy,Komunitas Pendukung Cak Imin-AHY Muncul di Sulawesi Selatan https://www.jpnn.com/news/komunitas-pendukung-cak-imin-ahy-muncul-di-sulawesi-selatan … #Pilpres2019 #CakImin-AHY #MuhaiminIskandar #AgusYudhoyono #KomunitasProOne #Makassar via @jpnncom,0
766,"Warta 
�
Politik™","[POLLING] Di antara tokoh-tokoh berikut ini, menurut Anda siapakah yang paling berpotensi mampu mengalahkan Jokowi? #Pilpres2019",0
767,Basuki T Purnama,"Boni Hargens Bilang, Kinerja Anies tak Akan Gemilang https://m.jpnn.com/news/boni-hargens-bilang-kinerja-anies-tak-akan-gemilang … #AniesBaswedan #BoniHargens #Pilpres2019 #Jakarta Pidato RASIS",0
768,Mecinian Rhapsody,Apabila JR PT 20% jadi 0% dikabulkan MK maka akan ada lebih dari 2 pasangan di pilpres 2019. Kl kandidat spt ini siapa yg anda pilih?,0
769,Edi Handra,Wiranto: Isu PKI Jangan Dijadikan Komoditas Politik https://goo.gl/q7UBGT  #haribatiknasional #isuPKIhoax #PKImasalalu #pilpres2019,0
770,Bang Pitung,Impor 280 pucuk RPG dan 5932 mortir ukuran jumbo pesanan Polisi ini masih sejenis senjata ringan om?  Cc @DivHumasPolri @Puspen_TNI ,0
771,#KataNalar,Bgmn kalau ujungnya nanti 2019 jkw-gn. Hadeh,0
772,JPNN.com,"Jokowi Dihajar Beragam Isu tapi tak Mempan, Ini Penyebabnya #Pilpres2019 ",0
773,Pembela Setia Presiden Joko Widodo (Jokowi),"Sore min @Gerindra , apa benar yang dikatakan oleh amien rais ini tentang Pak @prabowo ? Trims ",0
774,#JR LakiPinggirKali,"Prabowo - TGB, Perpaduan Kekuatan Militer dan Ulama http://m.jpnn.com/news/prabowo-tgb-perpaduan-kekuatan-militer-dan-ulama … #PasanganPrabowo-TGB #Pilpres2019 #Jakarta lewat @jpnncom",0
775,#KataNalar,Berkaca pada #PilgubDKI ketika #Nalar warga bisa kalahkan semua tipu daya penguasa. Begitupun nanti pada #Pilpres2019. Haqul YakinAMIIN !,0
776,RMOL.CO,Fahri Hamzah: Mana Penantang Jokowi? Enggak Punya Duit? #pilpres2019 http://politik.rmol.co/read/2017/09/08/306313/Fahri-Hamzah:-Mana-Penantang-Jokowi-Enggak-Punya-Duit- …,0
777,DESORKES_CAPRESHOAX,"@ToniSugiri @adipugar @ANDRE__OCTA 
GERINDRA: Prabowo-Fahri Hamzah Bakal Ungguli Elektabilitas Jokowi #Pilpres2019 ",0
778,Kang Egi,Okeee siap #Pilpres2019,0
779,#IndonesiaMenang,"Adul:""Nyanyi, Ran!""
Giran:"".... Janjimu Palsu, Kau Taburkan Lewat Bibirmu Nan Lucu,
Takkan Percaya Lagi Janji Palsumu, Seumur Hidupku....!"" ",0
780,Nadya Bulqis,"Politic pratices in Ina is similar to what Cersei said, ""You Win or You Die"". #Pilpres2019 #PilgubJatim #BikinRame #GameOfThrones",0
781,Pancasila,"#VOTE Pasangan #pilpres2019  terfavorit:

#Jokowi #JokowiMemangTop #prabowo #nkri #puncak @Babiburukmuka @WahhabiCC @jinn_gemblung",0
782,Pancasila,"VOTE Perkiraan pemenang PILPRES 2019
#pilpres2019 #WaktuAdalahIbadah #puncak #DanaHajiuntukUmat 
#jokowi @WahhabiCC #RETWEET 
#prabowo",0
783,Fadli Zon,Fadli Zon Yakin Sekali Prabowo Jauh Lebih Baik ketimbang Jokowi http://www.jpnn.com/news/fadli-zon-yakin-sekali-prabowo-jauh-lebih-baik-ketimbang-jokowi … #Pilpres2019 lewat @jpnncom,0
784,POLTRACKING,Siapa yg bs masuk arena kandidasi #pilpres2019 ? 1) figur yg miliki potensi elektblitas tnggi; 2) yg miliki tiket partai 2digit ~ @hantayuda,0
785,Fadli Zon,Fadli Zon Akui AHY dan Gatot Sama-sama Berpeluang Dampingi Prabowo  http://m.jpnn.com/news/fadli-zon-akui-ahy-dan-gatot-sama-sama-berpeluang-dampingi-prabowo … #Pilpres2019 #Prabowo #GatotNurmantyo #Jakarta,0
786,LAWAN!!!,Siapakah yg pantas mendampingi @prabowo dari PKS ? #polling #pilpres2019,0
787,RumahAksara™,"Bagaimana ??
Setujukah ?
@ZaraZettiraZr @BoengParno @LellyKustiandi @didienAZHAR @DadangSajati @rang_simabua @Buddy_Wo @skylisfe @ap_dadang …",0
788,Sudirman Asun,"""Perangkap Raksasa Kekuasaan"" Kemana Angin Para Ronin Berhembus #Pilpres2019 @jokowi @prabowo msh politik indentitas http://slatantimur.blogspot.co.id/2017/05/perangkap-raksasa-kekuasaan.html?m=1#more …",0
789,#2019PrabowoPresidenRI,"WOW! Menang Pilkada DKI, Elektabilitas Prabowo Melejit Kalahkan Jokowi http://bit.ly/2qgePRS  #Pilpres2019 ",0
790,#PrayForGowaMakassar,Nih ambil di IG nya om @jody_waroeng || katanya persiapan #Pilpres2019 ust @Yusuf_Mansur berpasangan dgn #TGB Cc @IwanPiliang7,0
791,"Zara Zettira ZR  
1️⃣
 4️⃣",Apakah kita akan jadi pemilih yg memilih berdasarkan loyalitas pada PARTAI atau menilai individu yg mencalonkan diri? #Pilpres2019,0
792,Partai Golkar,[News] Golkar Bicara Peluang Jokowi Vs Prabowo #Pilpres2019 | @acehasan76,0
793,Selameth Sastro,Slow but sure.... #pilpres2019,0
794,radarbangsa.com,Yuk Intip Kriteria Capres menurut Cak Imin #AbdulMuhaiminIskandar #Pilpres2019 https://www.radarbangsa.com/news/2935/yuk-intip-kriteria-capres-menurut-cak-imin …,0
795,Bhavan Jaipragas 八万,"#Indonesian president Widodo wants Chinese to keep coming – as investors, not workers http://www.scmp.com/week-asia/geopolitics/article/2091496/widodo-wants-chinese-keep-coming-investors-not-workers …",0
796,Jeremy Menchik,4/ Democrats everywhere are right to be worried about democratic backsliding and that #pilkadajakarta is a preview of #pilpres2019.,0
797,#2019PrabowoPresiden,"The next,, @prabowo @FeryMokoginta @RizieqSyihabFPI @Indonesia_Esok 
#prabowo #gerindra #pilpres2019 ",0
798,#2019PrabowoPresidenRI,Satu fase penting dalam demokrasi telah kita lewati: pilkada DKI..,0
799,Partai Golkar,"Jokowi Unggul di Survei Golkar, Berbagai Hal ini Menjadi Pertimbangannya #Pilpres2019 | @sn_setyanovanto @jokowi",1
800,sadam alief malaga,"Coming soon in 2019


Just in #pilpres2019 
 @ Dompak Island https://www.instagram.com/p/BSAPckMBkXMLTDZnRGF1XiTN5sY3I9o4NUD96s0/ …",0
801,Andri,bpk presiden @jokowi munculnya SURPRES untuk suksesnya #honorer sama dengan suksenya #PilPres2019 @mega_wati #GerakanHonorerIndonesia,0
802,Bang Pitung,"Nah ini dia,nih!!Siapa yg kira2 bs bantu menangkan #Basuki d sengketa #PilkadaDKI2017,atau menangkan #Jokowi d sengketa #Pilpres2019?? https://twitter.com/resya_m_irgi/status/828865411038867456 …",1
803,#2019AwalPerubahan,Jadi pada level #PilkadaDKI2017 atau #Pilpres2019 nampaknya kelompok kanan ini paling sulit cari figur.,0
804,Novril Muhammad,. #pilpres2019 (with Golkar) [pic] — https://path.com/p/guDU0 ,0
805,EKA 9UMILAR PRAGA,"Melihat Momen2 yang ada, saya yakin 2019 nanti saudara @ridwankamil akan di pinang @jokowi untuk menjadi wakilnya #Pilpres2019",0
806,Raihan,Can't wait #Pilpres2019,0
807,edwin,Limbad for #pilpres2019 @provokatrok,0
808,provokatrok,..suami @FunJunkies for president!! Asyik kayaknya kalo punya ibu negara kayak tante mai #pilpres2019,0
809,Bobby Triadi,Semoga #Pilpres2019 tak lagi seperti #Pilpret2014 yg memuakkan ini...,0
810,Fajr,"Nanti #pilpres2019, ga usah pake nomer 1 dan 2 lagi. Ganti lah, 11 dan 12 atau alpha dan beta gitu...",0
811,500 + 500 bukan Suara Hati,"Kalau mau rujuk baguslah, kami uji 5 thn ini ya! Klo bener bolehlah kami pertimbangkan lagi untuk #pilpres2019 #sopastijokowi",1
812,Cak Sur #2019GantiPresiden,Ya. saya setuju nih RT @ojih_theNextmen: Yang punya hak pilih minimal harus lulus SMA deh.. Biar waras gitu demokrasinya. #Pilpres2019,0
813,Dwi Joko Rusriyanto,"Kata temen saya, milih gak milih pasti kecewa. #Pilpres2019",0
814,Dwi Joko Rusriyanto,"Kl mau pnya RI1 yg bebas kepentingan bisnis, antikorupsi, pro keadilansosial, pro penegakanhukum, transparan/melayani, nanti #Pilpres2019 :)",0
815,yopta eka saputra,"Satu lagi yang kurang bang IJP :D""@IndraJPiliang: @basuki_btp dan @ridwankamil, @ganjarpranowo, (msh) ada @jokowi_do2, utk #Pilpres2019.",1
816,Husni_STIFIn_Medan,"""@IndraJPiliang: Bro @ganjarpranowo, @ridwankamil  (Partai Gerindra), @BimaAryaS (PAN) dan #Pilpres2019"" saya jagokan ridwan kamil",0
817,"#MonumenAkalPhallus  
�
 �","Kalah atau menang, @jokowi_do2 tetap Capres unggulan RT @andrewsatria: 2019 yang menang d 2014 kan nyalon lagi? #Pilpres2019",1
818,"#MonumenAkalPhallus  
�
 �","Kalau Bupati Bantaeng, Nurdin Abdullah, sptnya independen. Didukung mayoritas parpol memang, tp bukan politisi. Seorg Profesor. #Pilpres2019",0
819,"#MonumenAkalPhallus  
�
 �","Bro @ganjarpranowo dan Risma (PDIP), @ridwankamil dan @basuki_btp (Partai Gerindra), @BimaAryaS (PAN) dan @a_azwarnas (PKB). #Pilpres2019",0
820,Hahingang,"""@IndraJPiliang: BTP, RW, GP, JKW utk #Pilpres2019. Siapa lg ya?"" Kalau 2019 ada mereka, sebaiknya Presidium aja biar gak bingung milih...",0
821,Dessy,"Bu Risma? ""@IndraJPiliang: Eh, iya. Ada Bro @basuki_btp dan @ridwankamil, ada @ganjarpranowo, (msh) ada @jokowi_do2, utk #Pilpres2019.",0
822,Laurenz Poluan,Andaikan Ahok bisa jadi Capres GERINDRA #harapan #pilpres2019,0
823,Asriwira Priyanggi,bang @teukuwisnu2 cocok untuk jadi pemimpin bangsa yg amanah #HBD29TeukuWisnu #pilpres2019 hehe,0
824,irfandi saviqri,semakin berwawasan terhadap politik... hmm.... #pilpres2019,0
825,Kang Wiro,"@BimaAryaS,tumben doi kok gak ngurusin hanafi rais yg lagi allout rebut jogja...#putramahkota #pilpres2019 #danagakterbatas",0
